dataset,instance,num_nodes_base,team_size_base,runs_base,reference_best_score_base,best_score_base,mean_score_base,std_score_base,mean_cpu_time_seconds_base,median_cpu_time_seconds_base,mean_iterations_to_convergence_base,success_rate_percent_base,mean_gap_to_reference_best_percent_base,max_gap_to_reference_best_percent_base,num_nodes_improved,team_size_improved,runs_improved,reference_best_score_improved,best_score_improved,mean_score_improved,std_score_improved,mean_cpu_time_seconds_improved,median_cpu_time_seconds_improved,mean_iterations_to_convergence_improved,success_rate_percent_improved,mean_gap_to_reference_best_percent_improved,max_gap_to_reference_best_percent_improved,score_delta,cpu_delta,gap_delta
chao,p7.4.q.txt,102,4,2,868.0,868.0,847.0,29.698484809834994,0.4161585500114597,0.4161585500114597,14.0,50.0,2.419354838709677,4.838709677419355,102,4,2,876.0,876.0,861.0,21.213203435596427,0.2959805000000415,0.2959805000000415,13.0,50.0,1.7123287671232876,3.4246575342465757,14.0,-0.12017805001141818,-0.7070260715863894
chao,p7.4.r.txt,102,4,2,898.0,898.0,883.0,21.213203435596427,0.4378373999497853,0.4378373999497853,16.0,50.0,1.670378619153675,3.34075723830735,102,4,2,911.0,911.0,885.5,36.06244584051392,0.3290251999997053,0.3290251999997053,9.0,50.0,2.7991218441273324,5.598243688254665,2.5,-0.10881219995008001,1.1287432249736575
chao,p7.4.s.txt,102,4,2,969.0,969.0,967.0,2.8284271247461903,0.391213950002566,0.391213950002566,18.5,50.0,0.2063983488132094,0.4127966976264189,102,4,2,969.0,969.0,943.5,36.06244584051392,0.3242876499989506,0.3242876499989506,15.0,50.0,2.631578947368421,5.263157894736842,-23.5,-0.06692630000361538,2.4251805985552113
chao,p7.4.t.txt,102,4,2,1012.0,1012.0,991.0,29.698484809834994,0.4379596000071615,0.4379596000071615,15.5,50.0,2.075098814229249,4.150197628458498,102,4,2,1010.0,1010.0,975.5,48.79036790187178,0.3587919999990845,0.3587919999990845,5.5,50.0,3.415841584158416,6.831683168316832,-15.5,-0.07916760000807699,1.3407427699291672
dang,bier127_gen1_m2.txt,128,2,2,101.0,101.0,101.0,0.0,0.9279911000048742,0.9279911000048742,15.5,100.0,0.0,0.0,128,2,2,102.0,102.0,101.5,0.7071067811865476,0.7131199500008734,0.7131199500008734,10.5,50.0,0.4901960784313725,0.9803921568627452,0.5,-0.2148711500040008,0.4901960784313725
dang,bier127_gen1_m3.txt,128,3,2,97.0,97.0,95.5,2.1213203435596424,0.8387685500201769,0.8387685500201769,6.5,50.0,1.5463917525773196,3.0927835051546397,128,3,2,98.0,98.0,97.0,1.4142135623730951,0.8255190500003664,0.8255190500003664,20.0,50.0,1.020408163265306,2.0408163265306123,1.5,-0.013249500019810512,-0.5259835893120137
dang,bier127_gen2_m2.txt,128,2,2,5354.0,5354.0,5247.0,151.32085117392117,0.8988463499699719,0.8988463499699719,18.0,50.0,1.998505790063504,3.997011580127008,128,2,2,5334.0,5334.0,5237.5,136.47160876900367,0.610378700000183,0.610378700000183,12.5,50.0,1.809148856392951,3.618297712785902,-9.5,-0.2884676499697889,-0.18935693367055295
dang,bier127_gen2_m3.txt,128,3,2,5013.0,5013.0,4982.5,43.1335136523794,0.9094336000271142,0.9094336000271142,13.5,50.0,0.6084181129064433,1.2168362258128866,128,3,2,5120.0,5120.0,5060.0,84.8528137423857,0.7711873500002184,0.7711873500002184,14.5,50.0,1.171875,2.34375,77.5,-0.13824625002689572,0.5634568870935567
dang,bier127_gen2_m4.txt,128,4,2,4820.0,4820.0,4745.0,106.06601717798212,0.877031399984844,0.877031399984844,20.0,50.0,1.5560165975103737,3.112033195020747,128,4,2,4886.0,4886.0,4844.0,59.39696961966999,0.7550956000004589,0.7550956000004589,13.5,50.0,0.8595988538681949,1.7191977077363898,99.0,-0.12193579998438508,-0.6964177436421788
dang,bier127_gen3_m2.txt,128,2,2,2681.0,2681.0,2672.5,12.020815280171307,0.8561737499549054,0.8561737499549054,15.0,50.0,0.3170458784035807,0.6340917568071615,128,2,2,2700.0,2700.0,2651.0,69.29646455628166,0.6626341000001048,0.6626341000001048,18.0,50.0,1.8148148148148149,3.6296296296296298,-21.5,-0.19353964995480055,1.497768936411234
dang,bier127_gen3_m3.txt,128,3,2,2404.0,2404.0,2370.0,48.08326112068523,0.9309336000005716,0.9309336000005716,13.0,50.0,1.4143094841930115,2.828618968386023,128,3,2,2357.0,2357.0,2330.5,37.476659402887016,0.724347299999863,0.724347299999863,12.5,50.0,1.124310564276623,2.248621128553246,-39.5,-0.20658630000070854,-0.2899989199163886
dang,bier127_gen3_m4.txt,128,4,2,2109.0,2109.0,2093.5,21.920310216782973,0.8641814499860629,0.8641814499860629,18.0,50.0,0.734945471787577,1.469890943575154,128,4,2,2165.0,2165.0,2127.5,53.033008588991066,0.7924254500003372,0.7924254500003372,16.5,50.0,1.7321016166281753,3.4642032332563506,34.0,-0.0717559999857258,0.9971561448405983
dang,cmt101c_m3.txt,102,3,2,1230.0,1230.0,1220.0,14.142135623730953,0.413224900024943,0.413224900024943,10.0,50.0,0.8130081300813009,1.6260162601626018,102,3,2,1240.0,1240.0,1230.0,14.142135623730953,0.3763138999993316,0.3763138999993316,5.5,50.0,0.8064516129032258,1.6129032258064515,10.0,-0.036911000025611373,-0.00655651717807515
dang,cmt151b_m3.txt,152,3,2,1303.0,1303.0,1282.5,28.991378028648448,0.9238443500362336,0.9238443500362336,11.5,50.0,1.5732924021488872,3.1465848042977744,152,3,2,1277.0,1277.0,1264.0,18.384776310850235,0.6921435000003839,0.6921435000003839,20.0,50.0,1.0180109631949883,2.0360219263899766,-18.5,-0.23170085003584961,-0.5552814389538989
dang,cmt151c_m2.txt,152,2,2,1861.0,1861.0,1842.0,26.87005768508881,1.5687899999902584,1.5687899999902584,18.0,50.0,1.0209564750134337,2.041912950026868,152,2,2,1876.0,1876.0,1836.5,55.86143571373726,0.9243095499996344,0.9243095499996344,18.5,50.0,2.105543710021322,4.211087420042644,-5.5,-0.6444804499906239,1.0845872350078885
dang,cmt151c_m3.txt,152,3,2,1773.0,1773.0,1772.5,0.7071067811865476,1.3811389500042424,1.3811389500042424,19.5,50.0,0.0282007896221094,0.0564015792442188,152,3,2,1847.0,1847.0,1793.5,75.66042558696059,0.989484849999826,0.989484849999826,19.0,50.0,2.8965890633459663,5.793178126691933,21.0,-0.39165410000441636,2.868388273723857
dang,cmt151c_m4.txt,152,4,2,1680.0,1680.0,1675.5,6.363961030678928,1.461149899987504,1.461149899987504,16.5,50.0,0.2678571428571428,0.5357142857142857,152,4,2,1699.0,1699.0,1687.0,16.97056274847714,1.0444357000005766,1.0444357000005766,18.0,50.0,0.7062978222483813,1.412595644496763,11.5,-0.4167141999869275,0.43844067939123854
dang,cmt200b_m2.txt,201,2,2,2007.0,2007.0,1931.5,106.77312395916869,2.43384245003108,2.43384245003108,14.5,50.0,3.761833582461385,7.52366716492277,201,2,2,1957.0,1957.0,1907.5,70.0035713374682,1.2361239499996373,1.2361239499996373,11.0,50.0,2.5293817066939197,5.058763413387839,-24.0,-1.1977185000314425,-1.2324518757674654
dang,cmt200b_m3.txt,201,3,2,1872.0,1872.0,1870.0,2.8284271247461903,2.3893441999680363,2.3893441999680363,17.5,50.0,0.1068376068376068,0.2136752136752137,201,3,2,1828.0,1828.0,1824.5,4.949747468305833,1.3745305500005998,1.3745305500005998,19.0,50.0,0.1914660831509846,0.3829321663019693,-45.5,-1.0148136499674365,0.08462847631337779
dang,cmt200b_m4.txt,201,4,2,1692.0,1692.0,1625.0,94.75230867899737,1.9401193500962108,1.9401193500962108,20.0,50.0,3.959810874704492,7.919621749408984,201,4,2,1542.0,1542.0,1511.0,43.840620433565945,1.168880000000172,1.168880000000172,19.0,50.0,2.010376134889753,4.020752269779507,-114.0,-0.7712393500960388,-1.949434739814739
dang,cmt200c_m2.txt,201,2,2,2721.0,2721.0,2715.0,8.48528137423857,5.445701250049751,5.445701250049751,16.5,50.0,0.2205071664829107,0.4410143329658214,201,2,2,2713.0,2713.0,2704.0,12.727922061357855,1.9507578000002468,1.9507578000002468,15.0,50.0,0.3317360855141909,0.6634721710283819,-11.0,-3.4949434500495045,0.11122891903128024
dang,cmt200c_m3.txt,201,3,2,2547.0,2547.0,2507.0,56.56854249492381,7.243142099992838,7.243142099992838,19.5,50.0,1.5704750687082842,3.1409501374165685,201,3,2,2502.0,2502.0,2487.0,21.213203435596427,1.695441599999867,1.695441599999867,18.5,50.0,0.5995203836930456,1.1990407673860912,-20.0,-5.54770049999297,-0.9709546850152386
dang,cmt200c_m4.txt,201,4,2,2342.0,2342.0,2321.5,28.991378028648448,5.878404650022276,5.878404650022276,13.0,50.0,0.8753202391118702,1.7506404782237404,201,4,2,2332.0,2332.0,2325.0,9.899494936611664,1.6614713500002836,1.6614713500002836,19.5,50.0,0.3001715265866209,0.6003430531732418,3.5,-4.216933300021992,-0.5751487125252492
dang,eil101b_m3.txt,102,3,2,904.0,904.0,890.0,19.79898987322333,0.8673300500377081,0.8673300500377081,18.0,50.0,1.5486725663716814,3.0973451327433628,102,3,2,898.0,898.0,873.5,34.64823227814083,0.2995881000006193,0.2995881000006193,18.5,50.0,2.728285077951002,5.456570155902004,-16.5,-0.5677419500370888,1.1796125115793208
dang,eil101c_m2.txt,102,2,2,1291.0,1291.0,1277.0,19.79898987322333,1.101565299963113,1.101565299963113,13.5,50.0,1.0844306738962044,2.168861347792409,102,2,2,1288.0,1288.0,1278.0,14.142135623730953,0.3404083499999615,0.3404083499999615,14.5,50.0,0.7763975155279503,1.5527950310559009,1.0,-0.7611569499631514,-0.30803315836825407
dang,eil101c_m3.txt,102,3,2,1216.0,1216.0,1200.0,22.62741699796952,1.0030010500340725,1.0030010500340725,16.0,50.0,1.3157894736842104,2.631578947368421,102,3,2,1224.0,1224.0,1186.5,53.033008588991066,0.3138639500002682,0.3138639500002682,10.0,50.0,3.063725490196078,6.127450980392156,-13.5,-0.6891371000338042,1.7479360165118678
dang,gil262_gen1_m3.txt,263,3,2,84.0,84.0,81.5,3.5355339059327378,5.008633300021756,5.008633300021756,15.0,50.0,2.976190476190476,5.952380952380952,263,3,2,84.0,84.0,80.0,5.656854249492381,1.498303649999798,1.498303649999798,15.0,50.0,4.761904761904762,9.523809523809524,-1.5,-3.5103296500219585,1.785714285714286
dang,gil262_gen1_m4.txt,263,4,2,73.0,73.0,73.0,0.0,4.606225800001994,4.606225800001994,16.5,100.0,0.0,0.0,263,4,2,72.0,72.0,70.0,2.8284271247461903,1.439899200000582,1.439899200000582,10.0,50.0,2.7777777777777777,5.555555555555555,-3.0,-3.166326600001412,2.7777777777777777
dang,gil262_gen2_m2.txt,263,2,2,6664.0,6664.0,6539.0,176.7766952966369,7.502557600033469,7.502557600033469,19.0,50.0,1.875750300120048,3.751500600240096,263,2,2,6630.0,6630.0,6447.0,258.8010819142764,2.210311749999164,2.210311749999164,17.5,50.0,2.760180995475113,5.520361990950226,-92.0,-5.292245850034305,0.8844306953550651
dang,gil262_gen2_m3.txt,263,3,2,5028.0,5028.0,4925.5,144.95689014324225,5.384244849963579,5.384244849963579,19.5,50.0,2.0385839299920447,4.0771678599840895,263,3,2,5057.0,5057.0,4912.0,205.0609665440988,1.6696298999995631,1.6696298999995631,17.0,50.0,2.867312635950168,5.734625271900336,-13.5,-3.714614949964016,0.8287287059581234
dang,gil262_gen3_m2.txt,263,2,2,6188.0,6188.0,6041.0,207.88939366884497,9.133377699996345,9.133377699996345,19.0,50.0,2.3755656108597285,4.751131221719457,263,2,2,6076.0,6076.0,5944.0,186.67619023324852,2.868935249999595,2.868935249999595,12.5,50.0,2.1724818959842,4.3449637919684,-97.0,-6.26444244999675,-0.20308371487552845
dang,gil262_gen3_m4.txt,263,4,2,2319.0,2319.0,2219.0,141.4213562373095,7.730711049924139,7.730711049924139,13.5,50.0,4.3122035360069,8.624407072013799,263,4,2,2203.0,2203.0,2161.0,59.39696961966999,1.662193849999312,1.662193849999312,10.5,50.0,1.9064911484339535,3.812982296867908,-58.0,-6.068517199924827,-2.405712387572947
dang,gil262a_m2.txt,251,2,2,3884.0,3884.0,3813.5,99.7020561473032,6.359922950039618,6.359922950039618,16.5,50.0,1.8151390319258496,3.6302780638517,251,2,2,3735.0,3735.0,3630.5,147.78531726798843,1.099080599999979,1.099080599999979,17.0,50.0,2.797858099062918,5.595716198125836,-183.0,-5.260842350039638,0.9827190671370685
dang,gil262a_m4.txt,251,4,2,2944.0,2944.0,2771.5,243.9518395093589,2.563492400047835,2.563492400047835,16.5,50.0,5.859375,11.71875,251,4,2,2848.0,2848.0,2802.5,64.34671708797582,0.746071149999807,0.746071149999807,16.0,50.0,1.5976123595505618,3.195224719101124,31.0,-1.817421250048028,-4.261762640449438
dang,gil262b_m2.txt,251,2,2,7450.0,7450.0,7263.0,264.45793616376875,6.984080749971326,6.984080749971326,11.5,50.0,2.51006711409396,5.02013422818792,251,2,2,7424.0,7424.0,7112.0,441.2346314604056,2.4897510000000693,2.4897510000000693,18.0,50.0,4.202586206896552,8.405172413793103,-151.0,-4.494329749971257,1.6925190928025917
dang,gil262b_m3.txt,251,3,2,6724.0,6724.0,6434.5,409.414826307011,5.12372414994752,5.12372414994752,17.0,50.0,4.305472932778108,8.610945865556216,251,3,2,6316.0,6316.0,6138.0,251.7300141024109,2.164548149999973,2.164548149999973,14.5,50.0,2.818239392020266,5.636478784040532,-296.5,-2.9591759999475475,-1.4872335407578419
dang,gil262b_m4.txt,251,4,2,5910.0,5910.0,5875.0,49.49747468305833,4.216957149968948,4.216957149968948,13.0,50.0,0.5922165820642978,1.1844331641285957,251,4,2,5859.0,5859.0,5561.0,421.4356415871823,2.071405550000236,2.071405550000236,15.0,50.0,5.086192182966377,10.172384365932754,-314.0,-2.1455515999687123,4.493975600902079
dang,gil262c_m2.txt,251,2,2,10238.0,10238.0,10202.5,50.20458146424488,9.19510645000264,9.19510645000264,19.5,50.0,0.3467474116038289,0.6934948232076578,251,2,2,10002.0,10002.0,9758.5,344.36100243784864,3.643940250000924,3.643940250000924,17.0,50.0,2.434513097380524,4.869026194761047,-444.0,-5.551166200001717,2.087765685776695
dang,gil262c_m3.txt,251,3,2,9350.0,9350.0,9170.5,253.85133444597056,8.371791600016877,8.371791600016877,19.5,50.0,1.9197860962566848,3.839572192513369,251,3,2,8847.0,8847.0,8639.0,294.15642097360376,3.0360398499997245,3.0360398499997245,16.0,50.0,2.3510794619645075,4.702158923929015,-531.5,-5.3357517500171525,0.4312933657078226
dang,gil262c_m4.txt,251,4,2,8694.0,8694.0,8425.5,379.716341497176,7.283809100044891,7.283809100044891,20.0,50.0,3.088336783988958,6.176673567977916,251,4,2,8227.0,8227.0,8116.0,156.97770542341354,2.9209482500000377,2.9209482500000377,20.0,50.0,1.3492159961103682,2.6984319922207365,-309.5,-4.362860850044854,-1.73912078787859
dang,gr229_gen1_m4.txt,230,4,2,216.0,216.0,215.5,0.7071067811865476,6.974068799987435,6.974068799987435,9.0,50.0,0.2314814814814814,0.4629629629629629,230,4,2,217.0,217.0,216.5,0.7071067811865476,3.228099150000162,3.228099150000162,17.5,50.0,0.2304147465437788,0.4608294930875576,1.0,-3.7459696499872734,-0.0010667349377025959
dang,gr229_gen2_m3.txt,230,3,2,11120.0,11120.0,11120.0,0.0,6.805643550003879,6.805643550003879,0.0,100.0,0.0,0.0,230,3,2,11120.0,11120.0,11120.0,0.0,4.85604979999971,4.85604979999971,0.0,100.0,0.0,0.0,0.0,-1.9495937500041691,0.0
dang,gr229_gen2_m4.txt,230,4,2,11083.0,11083.0,11078.5,6.363961030678928,7.677929699944798,7.677929699944798,15.5,50.0,0.0406027248939817,0.0812054497879635,230,4,2,11083.0,11083.0,11070.0,18.384776310850235,2.593543949999912,2.593543949999912,12.0,50.0,0.1172967608048362,0.2345935216096724,-8.5,-5.084385749944886,0.0766940359108545
dang,gr229_gen3_m3.txt,230,3,2,7355.0,7355.0,7355.0,0.0,7.61365349998232,7.61365349998232,0.5,100.0,0.0,0.0,230,3,2,7355.0,7355.0,7355.0,0.0,4.199365449999277,4.199365449999277,0.5,100.0,0.0,0.0,0.0,-3.4142880499830426,0.0
dang,gr229_gen3_m4.txt,230,4,2,7355.0,7355.0,7355.0,0.0,7.441660599957686,7.441660599957686,13.0,100.0,0.0,0.0,230,4,2,7355.0,7355.0,7355.0,0.0,3.0253678999997646,3.0253678999997646,12.0,100.0,0.0,0.0,0.0,-4.416292699957921,0.0
dang,kroA150_gen2_m2.txt,151,2,2,4187.0,4187.0,4136.5,71.4177848998413,1.3299677500035614,1.3299677500035614,7.0,50.0,1.2061141628851206,2.4122283257702413,151,2,2,4258.0,4258.0,4165.0,131.52186130069785,0.6433959500000128,0.6433959500000128,12.0,50.0,2.1841240018788164,4.368248003757633,28.5,-0.6865718000035486,0.9780098389936958
dang,kroA150_gen3_m3.txt,151,3,2,2203.0,2203.0,2188.0,21.213203435596427,1.0084154499927536,1.0084154499927536,18.5,50.0,0.6808896958692692,1.3617793917385383,151,3,2,2139.0,2139.0,2001.5,194.45436482630055,0.5329831999988528,0.5329831999988528,5.5,50.0,6.428237494156147,12.856474988312296,-186.5,-0.47543224999390077,5.747347798286878
dang,kroA200_gen1_m4.txt,201,4,2,76.0,76.0,74.5,2.1213203435596424,2.5938833500258625,2.5938833500258625,18.5,50.0,1.973684210526316,3.947368421052632,201,4,2,75.0,75.0,73.5,2.1213203435596424,0.8891410500009442,0.8891410500009442,8.5,50.0,2.0,4.0,-1.0,-1.7047423000249182,0.02631578947368407
dang,kroB200_gen1_m2.txt,201,2,2,99.0,99.0,96.0,4.242640687119285,2.863134249928408,2.863134249928408,9.0,50.0,3.0303030303030303,6.0606060606060606,201,2,2,100.0,100.0,97.5,3.5355339059327378,1.2584005999997316,1.2584005999997316,12.5,50.0,2.5,5.0,1.5,-1.6047336499286762,-0.5303030303030303
dang,kroB200_gen2_m2.txt,201,2,2,5607.0,5607.0,5394.0,301.22748878546923,2.8456561499624518,2.8456561499624518,17.5,50.0,3.798822899946496,7.597645799892991,201,2,2,5427.0,5427.0,5185.5,341.5325753131024,1.1708146000000852,1.1708146000000852,11.0,50.0,4.449972360420121,8.899944720840242,-208.5,-1.6748415499623666,0.6511494604736252
dang,kroB200_gen2_m4.txt,201,4,2,4141.0,4141.0,4110.0,43.840620433565945,2.4353784500272013,2.4353784500272013,16.5,50.0,0.7486114465105047,1.4972228930210094,201,4,2,4122.0,4122.0,4048.5,103.94469683442249,0.9290865499988286,0.9290865499988286,17.5,50.0,1.7831149927219796,3.566229985443959,-61.5,-1.5062919000283728,1.034503546211475
dang,kroB200_gen3_m2.txt,201,2,2,3189.0,3189.0,3059.5,183.1406563273158,3.129939599952195,3.129939599952195,18.5,50.0,4.060834117278144,8.121668234556287,201,2,2,3174.0,3174.0,3009.5,232.6381310103741,1.2102352000001702,1.2102352000001702,16.0,50.0,5.182734719596724,10.365469439193449,-50.0,-1.9197043999520247,1.12190060231858
dang,kroB200_gen3_m3.txt,201,3,2,2565.0,2565.0,2397.5,236.88077169749343,2.8959827499929816,2.8959827499929816,19.5,50.0,6.530214424951267,13.060428849902534,201,3,2,2364.0,2364.0,2340.5,33.23401871576773,1.1120600999993258,1.1120600999993258,17.0,50.0,0.994077834179357,1.988155668358714,-57.0,-1.7839226499936558,-5.5361365907719104
dang,lin318_gen1_m2.txt,319,2,2,159.0,159.0,155.5,4.949747468305833,10.972394299926236,10.972394299926236,15.5,50.0,2.20125786163522,4.40251572327044,319,2,2,155.0,155.0,149.5,7.7781745930520225,4.073422000000392,4.073422000000392,13.0,50.0,3.548387096774193,7.096774193548387,-6.0,-6.898972299925845,1.347129235138973
dang,lin318_gen1_m3.txt,319,3,2,128.0,128.0,127.5,0.7071067811865476,8.033172350027598,8.033172350027598,16.0,50.0,0.390625,0.78125,319,3,2,132.0,132.0,126.5,7.7781745930520225,3.342276150000544,3.342276150000544,12.0,50.0,4.166666666666666,8.333333333333332,-1.0,-4.690896200027055,3.776041666666666
dang,lin318_gen2_m2.txt,319,2,2,8191.0,8191.0,8153.5,53.033008588991066,11.888922449958043,11.888922449958043,15.5,50.0,0.4578195580515199,0.91563911610304,319,2,2,8059.0,8059.0,7922.0,193.747258045114,4.103811749999295,4.103811749999295,15.5,50.0,1.699962774537784,3.399925549075568,-231.5,-7.785110699958748,1.2421432164862642
dang,lin318_gen2_m3.txt,319,3,2,7102.0,7102.0,6846.0,362.0386719675124,9.049120199983008,9.049120199983008,16.5,50.0,3.604618417347226,7.209236834694452,319,3,2,6531.0,6531.0,6311.0,311.1269837220809,3.1721301500001573,3.1721301500001573,17.0,50.0,3.3685499923442044,6.737099984688409,-535.0,-5.876990049982851,-0.2360684250030216
dang,lin318_gen3_m2.txt,319,2,2,6471.0,6471.0,6370.5,142.12846301849606,12.057127649954056,12.057127649954056,13.5,50.0,1.5530829856281874,3.1061659712563747,319,2,2,6356.0,6356.0,6339.0,24.04163056034261,4.948586799999248,4.948586799999248,15.0,50.0,0.2674638137193203,0.5349276274386406,-31.5,-7.108540849954808,-1.285619171908867
dang,lin318_gen3_m4.txt,319,4,2,3367.0,3367.0,3148.5,309.00566337852126,11.798553149972577,11.798553149972577,7.0,50.0,6.489456489456489,12.978912978912978,319,4,2,3406.0,3406.0,3243.0,230.5168106668145,3.131590700000743,3.131590700000743,15.5,50.0,4.785672342924252,9.571344685848503,94.5,-8.666962449971834,-1.7037841465322376
dang,pr136_gen1_m2.txt,137,2,2,59.0,59.0,58.5,0.7071067811865476,1.2719848999986425,1.2719848999986425,6.0,50.0,0.847457627118644,1.694915254237288,137,2,2,59.0,59.0,58.0,1.4142135623730951,0.5162721500000771,0.5162721500000771,3.0,50.0,1.694915254237288,3.389830508474576,-0.5,-0.7557127499985654,0.847457627118644
dang,pr136_gen2_m2.txt,137,2,2,3540.0,3540.0,3513.5,37.476659402887016,1.1725451499805786,1.1725451499805786,10.5,50.0,0.748587570621469,1.497175141242938,137,2,2,3555.0,3555.0,3528.0,38.18376618407357,0.4552571500007616,0.4552571500007616,6.5,50.0,0.7594936708860759,1.5189873417721518,14.5,-0.717287999979817,0.010906100264606922
dang,pr264_gen1_m4.txt,265,4,2,99.0,99.0,92.0,9.899494936611664,4.081263199972455,4.081263199972455,7.5,50.0,7.07070707070707,14.14141414141414,265,4,2,99.0,99.0,94.5,6.363961030678928,2.175861200000327,2.175861200000327,16.5,50.0,4.545454545454546,9.090909090909092,2.5,-1.9054019999721286,-2.525252525252524
dang,pr264_gen2_m2.txt,265,2,2,6486.0,6486.0,6455.0,43.840620433565945,6.835082850011531,6.835082850011531,18.5,50.0,0.4779525131051496,0.9559050262102992,265,2,2,6424.0,6424.0,6386.0,53.74011537017761,2.44404835000023,2.44404835000023,19.0,50.0,0.5915317559153176,1.1830635118306352,-69.0,-4.391034500011301,0.11357924281016801
dang,pr264_gen2_m3.txt,265,3,2,6117.0,6117.0,5933.5,259.50818869546293,9.132200049993116,9.132200049993116,8.5,50.0,2.9998365211705083,5.9996730423410165,265,3,2,6091.0,6091.0,5941.0,212.1320343559643,2.4129014000000097,2.4129014000000097,12.0,50.0,2.462649811196848,4.925299622393696,7.5,-6.719298649993107,-0.5371867099736605
dang,pr264_gen2_m4.txt,265,4,2,5068.0,5068.0,5014.0,76.36753236814714,5.955561100039631,5.955561100039631,16.0,50.0,1.0655090765588004,2.131018153117601,265,4,2,5088.0,5088.0,5055.5,45.96194077712559,2.232791000000361,2.232791000000361,14.5,50.0,0.6387578616352202,1.2775157232704404,41.5,-3.7227701000392703,-0.42675121492358026
dang,pr264_gen3_m3.txt,265,3,2,2430.0,2430.0,2430.0,0.0,7.7975186499534175,7.7975186499534175,1.5,100.0,0.0,0.0,265,3,2,2430.0,2430.0,2430.0,0.0,3.125916249999136,3.125916249999136,1.5,100.0,0.0,0.0,0.0,-4.671602399954281,0.0
dang,pr299_gen1_m2.txt,300,2,2,129.0,129.0,126.0,4.242640687119285,10.711669050040657,10.711669050040657,13.5,50.0,2.3255813953488373,4.651162790697675,300,2,2,129.0,129.0,128.5,0.7071067811865476,3.2810507999993206,3.2810507999993206,12.0,50.0,0.3875968992248062,0.7751937984496124,2.5,-7.430618250041336,-1.9379844961240311
dang,pr299_gen1_m3.txt,300,3,2,103.0,103.0,102.5,0.7071067811865476,7.654177099990193,7.654177099990193,12.5,50.0,0.4854368932038834,0.9708737864077668,300,3,2,97.0,97.0,95.5,2.1213203435596424,2.1917860499997914,2.1917860499997914,13.0,50.0,1.5463917525773196,3.0927835051546397,-7.0,-5.462391049990401,1.0609548593734361
dang,pr299_gen1_m4.txt,300,4,2,77.0,77.0,76.5,0.7071067811865476,5.723028999986127,5.723028999986127,10.0,50.0,0.6493506493506493,1.2987012987012987,300,4,2,78.0,78.0,77.5,0.7071067811865476,1.6614589999999223,1.6614589999999223,9.5,50.0,0.641025641025641,1.282051282051282,1.0,-4.0615699999862045,-0.008325008325008376
dang,pr299_gen2_m3.txt,300,3,2,5546.0,5546.0,5433.5,159.0990257669732,8.310404299991205,8.310404299991205,16.5,50.0,2.028489001081861,4.056978002163722,300,3,2,5494.0,5494.0,5270.0,316.7838379715733,2.3657695499996407,2.3657695499996407,13.0,50.0,4.07717510010921,8.15435020021842,-163.5,-5.944634749991565,2.0486860990273494
dang,pr299_gen2_m4.txt,300,4,2,4129.0,4129.0,4058.5,99.7020561473032,5.549184400006197,5.549184400006197,12.5,50.0,1.707435214337612,3.4148704286752243,300,4,2,4123.0,4123.0,4058.0,91.92388155425118,1.645211749999362,1.645211749999362,19.5,50.0,1.5765219500363814,3.153043900072763,-0.5,-3.9039726500068355,-0.13091326430123051
dang,pr299_gen3_m2.txt,300,2,2,4987.0,4987.0,4928.0,83.43860018001261,12.103406199952587,12.103406199952587,18.5,50.0,1.1830759975937435,2.3661519951874874,300,2,2,4937.0,4937.0,4927.0,14.142135623730953,3.321932800000468,3.321932800000468,15.5,50.0,0.2025521571804739,0.4051043143609479,-1.0,-8.78147339995212,-0.9805238404132696
dang,pr299_gen3_m3.txt,300,3,2,3144.0,3144.0,3040.5,146.37110370561533,8.954882649995852,8.954882649995852,18.5,50.0,3.291984732824428,6.583969465648855,300,3,2,3123.0,3123.0,3036.0,123.03657992645928,2.499967300001117,2.499967300001117,15.5,50.0,2.785782901056676,5.571565802113352,-4.5,-6.454915349994735,-0.5062018317677519
dang,pr299_gen3_m4.txt,300,4,2,2152.0,2152.0,2087.0,91.92388155425118,6.416627299971879,6.416627299971879,10.5,50.0,3.020446096654275,6.04089219330855,300,4,2,2145.0,2145.0,2061.0,118.79393923933998,1.812863500000276,1.812863500000276,18.0,50.0,3.916083916083916,7.832167832167832,-26.0,-4.6037637999716035,0.8956378194296408
dang,rat195_gen2_m2.txt,196,2,2,4675.0,4675.0,4639.5,50.20458146424488,3.369790050026495,3.369790050026495,17.0,50.0,0.7593582887700534,1.5187165775401068,196,2,2,4629.0,4629.0,4495.0,189.50461735799476,0.8868944499999998,0.8868944499999998,14.0,50.0,2.894793691942104,5.789587383884208,-144.5,-2.4828956000264952,2.1354354031720506
dang,rat195_gen3_m3.txt,196,3,2,2450.0,2450.0,2405.0,63.63961030678928,3.454871900030412,3.454871900030412,15.5,50.0,1.8367346938775515,3.673469387755103,196,3,2,2414.0,2414.0,2373.5,57.27564927611035,0.9458831500005545,0.9458831500005545,14.0,50.0,1.6777133388566696,3.3554266777133392,-31.5,-2.5089887500298573,-0.15902135502088188
dang,rd400_gen1_m2.txt,401,2,2,206.0,206.0,205.5,0.7071067811865476,35.51657279994106,35.51657279994106,18.5,50.0,0.2427184466019417,0.4854368932038834,401,2,2,203.0,203.0,201.0,2.8284271247461903,9.88950714999919,9.88950714999919,17.0,50.0,0.9852216748768472,1.9704433497536944,-4.5,-25.62706564994187,0.7425032282749056
